Wegmans Whole Wheat Flour	4.09	5 lb	1	4.09
Field Roast Sausages, Italian Garlic & Fennel, Plant Based	6.89	12.95 oz	3	20.67
Field Roast Sausages, Plant-Based, Smoked Apple & Sage	6.89	12.95 oz	3	20.67
Good Catch Crab Cakes, Plant-Based, New England Style	6.89	8 ct	1	6.89
Wegmans Organic Firm Tofu	2.29	14 oz	3	6.87
Wegmans Broccoli Crowns	2.29/lb	about 0.5 lbs	0.84 lb	1.92
