Hood Mint Chocolate Chip Ice Cream	3.69	48 oz	1	3.69
Market Basket Chinese Eggplant	3.09	2 ct	1	3.09
Green Onions (Scallions)	0.99	1 bunch	2	1.98
Five Star Peeled Shallots	3.69	8 oz	1	3.69
Joy Sugar Cones	1.59	12 ct	1	1.59
Gourmet Garden™ Ginger Stir-In Paste	4.29	4 oz	1	4.29
Banana	0.89	1 ct	3	2.67
Market Basket New York Extra Sharp Cheddar Cheese	4.29	16 oz	3	12.87
