Wegmans Cage Free Large Eggs, 18 count	6.89	36 oz	4	22.00
Wegmans Milk, Vitamin D, Whole	2.99	1 gal	4	11.96
Wegmans Greek plain Whole Milk Yogurt	5.19	32 oz	1	5.19
Wegmans Frozen Raspberries	5.79	12 oz bag	3	17.37
Wegmans Bagged Clementines	4.59	2 lb Bag	1	4.59
Wegmans Wild Caught Sockeye Salmon Fillets, FAMILY PACK	28.99	32 oz	1	28.99
Wegmans Trimmed Green Beans, FAMILY PACK	6.89	32 oz bag	1	6.89
