Wegmans Cream Cheese, Bar, Original	1.99	8 oz	3	5.97
Wegmans 6 Pack Plain Bagels	8.69	21 oz	1	8.69
Wegmans Marshmallows	1.19	10 oz	1	1.19
Wegmans Iodized Salt	1.49	26 oz	2	2.98
Wegmans Cheese, Cheddar, Extra Sharp, Yellow	8.09	32 oz	2	16.18
Wegmans Soft 100% Whole Wheat Bread.	2.89	20 oz	2	5.78
Dixie To Go Paper Cups & Lids, Insulated, 12 Ounce, Variety Pack	4.59	14 ct	1	4.59
Wegmans Grape Tomatoes, FAMILY PACK	4.59	1 qt	1	4.59
